date,asset,ret,close,volume,market_ret,spread,exchange,share_code
2019-01-29,A0001,0.01088811091046328,24.517763957902048,182543.90553631293,7.938365165165151e-05,0.0013286443398123722,NYSE,10
2019-01-30,A0001,0.02269227173639081,25.074127720003453,144328.501132326,-0.0019783094979802882,0.0014365195906462659,NYSE,10
2019-01-31,A0001,0.023531592726051563,25.664161881471575,105450.31060327018,0.010352028190946163,0.0013613551191340146,NYSE,10
2019-02-01,A0001,0.005523147876847297,25.805908842678292,105445.4233705262,0.009309045573964921,0.0015415323401753926,NYSE,10
2019-02-04,A0001,-0.019788359077593586,25.295252252175725,123006.27395203162,-0.020663920379483114,0.0015066986823970706,NYSE,10
2019-02-05,A0001,-0.022005568447373537,24.738615847346892,114605.64796086514,-0.017061035950914155,0.0014771990148039075,NYSE,10
2019-02-06,A0001,-0.007611553317430009,24.550316553825393,102435.725942443,-0.002689387333215434,0.001552442276681903,NYSE,10
2019-02-07,A0001,0.004320185417627388,24.656378473399364,124544.48407506978,-0.003297340966254958,0.0014181530495306052,NYSE,10
2019-02-08,A0001,0.0063643643715386045,24.813300650086635,143873.88799361524,0.001591391650727806,0.00148023687826849,NYSE,10
2019-02-11,A0001,0.0058637848080773615,24.95880050547687,168280.94986335188,0.002129489846179398,0.001694431812460725,NYSE,10
2019-02-12,A0001,-0.002258781794940856,24.902424021271536,155610.11605200206,0.017336567585226434,0.0017715765391649145,NYSE,10
2019-02-13,A0001,-0.01485222266136439,24.5325676748999,148693.72829959643,-0.006981895097497411,0.0018076233349816843,NYSE,10
2019-02-14,A0001,-0.0021667288746516885,24.479412252149352,151603.99017140808,-0.00369045666716981,0.0015538796134236836,NYSE,10
2019-02-15,A0001,0.016437600143903427,24.881795042507957,152287.19703881704,0.016260088854237045,0.0015153074122570232,NYSE,10
2019-02-18,A0001,0.023178293792661623,25.458512598092,188447.0827135812,0.007027841255608639,0.001616394882422143,NYSE,10
2019-02-19,A0001,0.01095369242536691,25.737377314698826,211856.44225773393,0.00604186937597157,0.0015972573062763358,NYSE,10
2019-02-20,A0001,0.0011734802826407604,25.767579619504513,232872.1012982267,-0.0033616002755986947,0.00159757442869511,NYSE,10
2019-02-21,A0001,-0.005626984510380002,25.622585848115577,256904.4109172943,-0.013375806464195191,0.0016936479614849992,NYSE,10
2019-02-22,A0001,-0.008590855391945644,25.402465918326705,283943.56834387284,0.00024125781709740703,0.0015101896087062617,NYSE,10
2019-02-25,A0001,0.008666979705236678,25.62262857490381,230790.4179857805,0.0012260844979505733,0.0015350549057661022,NYSE,10
2019-02-26,A0001,0.001791202918759587,25.668523901993474,184069.30874634703,-0.009511605163699356,0.0016380039965309626,NYSE,10
2019-02-27,A0001,-0.0003821021305711976,25.658715904321905,227420.74010615548,-0.006227694937640157,0.0017188860768701365,NYSE,10
2019-02-28,A0001,0.017644132564435686,26.111441689170952,228219.39445322755,-0.0009029307672422692,0.0017210699233626931,NYSE,10
2019-03-01,A0001,0.008154613451246887,26.324370402800916,241960.4160720687,-0.0073956479282680015,0.0015408388035715252,NYSE,10
2019-03-04,A0001,0.004195598055926591,26.434816880086398,307089.529306778,-0.00132196104126636,0.0015952440325946394,NYSE,10
2019-03-05,A0001,0.003782043606517426,26.53479451025719,346764.53231663303,0.0009052482454738608,0.0016649612469885893,NYSE,10
2019-03-06,A0001,-0.0007054353847560512,26.516075927282422,397757.1670288208,0.0005810763184194493,0.0014240968194685186,NYSE,10
2019-03-07,A0001,-0.009491179598169738,26.26440708841788,401912.70450341055,-0.00380186427687013,0.001575651532323465,NYSE,10
2019-03-08,A0001,0.0015276190321890622,26.30452909655531,407009.12293813523,0.0045649512476351305,0.0015589166883433622,NYSE,10
2019-03-11,A0001,0.00538161962564482,26.446090066584677,502015.3605294293,0.007824334091687285,0.0013797175100447349,NYSE,10
2019-03-12,A0001,-0.005469836017910297,26.301434290605574,551641.1392003071,0.0034997199999583727,0.0014356755266419054,NYSE,10
2019-03-13,A0001,0.009000202894375494,26.538152535634108,651825.7723936926,-0.006069163175469206,0.0015294141304636583,NYSE,10
2019-03-14,A0001,0.010000068086764144,26.803535867887383,588008.2519595472,0.005418634088371281,0.0014528150457540656,NYSE,10
2019-03-15,A0001,0.007745437640402528,27.011140983494396,618625.8444196288,-0.003206198320708066,0.001548603965256498,NYSE,10
2019-03-18,A0001,-0.003261064537076315,26.923055909527154,607599.1234807787,0.0068521329315302405,0.0017086681920772848,NYSE,10
2019-03-19,A0001,-0.014373229818596324,26.536084639520602,635839.7147811613,-0.007650970840389165,0.0019030896468047664,NYSE,10
2019-03-20,A0001,0.001815811164596867,26.584269158273734,591111.9294934695,0.0066783076915282935,0.0017253616719763946,NYSE,10
2019-03-21,A0001,-0.01172812732650676,26.272485464703372,493670.21706933423,0.0007910661255791815,0.002015960637076617,NYSE,10
2019-03-22,A0001,0.017755769227816298,26.738973653655805,370396.425024732,-0.009786041886367709,0.002205918601948311,NYSE,10
2019-03-25,A0001,0.026012746797478052,27.434527804932788,301380.53976871027,-0.0032901948880023142,0.0019043478431906727,NYSE,10
2019-03-26,A0001,0.002006928736798669,27.489586947165012,342693.5786967766,0.000401698652598873,0.001879205275226647,NYSE,10
2019-03-27,A0001,-0.0009250940397536418,27.4641564941249,315616.13853832165,0.0024456125363328655,0.0017262056358893565,NYSE,10
2019-03-28,A0001,0.0013279143757621934,27.500626542351633,396284.979595124,-0.00741927192819626,0.001755498897337765,NYSE,10
2019-03-29,A0001,-0.0072345410730705224,27.301672130095817,378602.2249698029,-0.009424734877274327,0.001857236865025468,NYSE,10
2019-04-01,A0001,-0.009715056471435219,27.036434843587326,305389.4839812323,0.0009307778250444923,0.00182205959210368,NYSE,10
2019-04-02,A0001,0.0023759005064147307,27.100670722823857,233084.87379522817,-0.0033543293087607514,0.001739145119055078,NYSE,10
2019-04-03,A0001,-0.003993640909662387,26.992440375545897,173010.7112458378,0.0017306452003379603,0.001768393935629759,NYSE,10
2019-04-04,A0001,0.024907660783884254,27.664758924149215,206200.59303479092,0.006484560669211214,0.0018554805856477584,NYSE,10
2019-04-05,A0001,-0.015987740042662416,27.22246195012699,206562.07054441026,-0.012362683312824885,0.001761286130904845,NYSE,10
2019-04-08,A0001,0.009005928922360098,27.467625507541488,212857.405481932,0.0009360750390601798,0.0017873086193857456,NYSE,10
2019-04-09,A0001,-0.00100730728745356,27.439957168198696,226903.26093654396,0.010220686233499953,0.001648724956109394,NYSE,10
2019-04-10,A0001,-0.01446147060214699,27.043135034286617,241080.30920813343,-0.0011804971809351997,0.0016440034037915547,NYSE,10
2019-04-11,A0001,0.0022703574420027493,27.104532617166793,236751.00429076763,-0.006504538141396939,0.001568927028786794,NYSE,10
2019-04-12,A0001,0.01597934889316522,27.537645400442678,193842.70865943655,0.0055892989508466865,0.001339709714639905,NYSE,10
2019-04-15,A0001,-0.006570198149871358,27.356717613580877,178799.98082916733,0.0028493671914088057,0.0013839757475449953,NYSE,10
2019-04-16,A0001,0.018856005236946315,27.872556024168222,173597.42290868395,0.007589821779186995,0.0013455961923148864,NYSE,10
2019-04-17,A0001,0.011093887023344455,28.18177101175218,184177.1831250137,-0.0018250192237881894,0.0014139913545242306,NYSE,10
2019-04-18,A0001,0.004000433248754864,28.29451030551639,214105.37524048294,-0.011910718757818715,0.0015351839817064707,NYSE,10
2019-04-19,A0001,-0.0005518560377570495,28.27889580916891,245540.72488407796,-0.0018455407366677768,0.0015546474825288334,NYSE,10
2019-04-22,A0001,-0.01431796952868454,27.873999440668385,217095.00888109746,-0.0034346338358588586,0.0016004041076359457,NYSE,10
2019-04-23,A0001,0.014964878500941201,28.291130455633294,178162.4748091422,0.006065928053971607,0.0016840405021478829,NYSE,10
2019-04-24,A0001,0.0030076851225980957,28.376221267806187,186733.59874207532,0.00238932184465529,0.0015770218252295779,NYSE,10
2019-04-25,A0001,-0.008286189329517515,28.141090525924863,221644.07644719054,-0.012671887580779086,0.0015998348432078545,NYSE,10
2019-04-26,A0001,0.0009094365925623616,28.16668306340375,248326.23531135905,-0.01064598402677368,0.0017875552301896726,NYSE,10
2019-04-29,A0001,0.0005169604820972357,28.181244125459283,230538.30750555257,0.006334181828615482,0.0020105021743033824,NYSE,10
2019-04-30,A0001,0.030981109959039573,29.054330348492677,228894.14937216882,0.0063651513686125765,0.0018336881425054237,NYSE,10
2019-05-01,A0001,-0.000790462838272092,29.03136398006131,166775.5477149966,-0.004358134913333632,0.0018875638318364889,NYSE,10
2019-05-02,A0001,0.01171702307744512,29.371525141785398,162466.26495329253,-0.00030058506526503645,0.0017120151286192059,NYSE,10
2019-05-03,A0001,0.001656555683262831,29.42018070868512,144214.7944973107,0.003783749392955665,0.0018301583082958347,NYSE,10
2019-05-06,A0001,0.015478674288199261,29.875566103374815,134413.52873614526,0.004323693529799172,0.0017980710674898438,NYSE,10
2019-05-07,A0001,-0.006456173156059246,29.68268427547613,160450.12842738917,0.007604661037592623,0.001941352175290976,NYSE,10
2019-05-08,A0001,-0.0006312443983338225,29.663947247299724,154971.85749413128,0.002972878774663976,0.0018482965219384809,NYSE,10
2019-05-09,A0001,-0.021298343247925386,29.032154316738385,147829.87343669106,-0.0003334382099707358,0.0018937780966871084,NYSE,10
2019-05-10,A0001,0.002094549268207015,29.09296359431698,129171.45084366197,-0.0019266471894775628,0.0015885388667304975,NYSE,10
2019-05-13,A0001,0.026153298197637277,29.853840546652158,123529.21108179369,0.008458863952435733,0.0015111465454260434,NYSE,10
2019-05-14,A0001,-0.0002242252641432886,29.847146561369893,129864.90980827162,-0.0169422399602017,0.001593287358359155,NYSE,10
2019-05-15,A0001,-0.011871726664995018,29.492809395663265,151343.4697710514,-0.002689926020793529,0.0015589995774473152,NYSE,10
2019-05-16,A0001,0.01258372185791374,29.863938705906754,149626.53479239313,0.00037307657179941095,0.0013693974540317725,NYSE,10
2019-05-17,A0001,-0.007965327202243667,29.626062662566458,141306.93493753657,-0.011156391603774254,0.0015207470785246172,NYSE,10
2019-05-20,A0001,0.013184016122799621,30.016653150364807,156406.14937876462,0.001742229736408223,0.0015620704147203896,NYSE,10
2019-05-21,A0001,-0.011859937715773669,29.6606575135655,157884.5672978574,-0.004723997209036715,0.0014507601946366386,NYSE,10
2019-05-22,A0001,0.009742684003359248,29.94963192705203,144453.54370547633,0.006598533560571259,0.001372270793488043,NYSE,10
2019-05-23,A0001,0.004871267669115081,30.09552460076018,147385.76838707324,-9.478083522202027e-05,0.0011779030842260848,NYSE,10
2019-05-24,A0001,0.0007981084272733938,30.11954409256726,142702.71826323634,0.005472752259088161,0.0013245273424728461,NYSE,10
2019-05-27,A0001,-3.635290153866308e-05,30.118449159746472,149450.23305759393,0.01050607143400135,0.001449630621597687,NYSE,10
2019-05-28,A0001,0.022847270491037255,30.80657351446975,145721.09337503146,0.004258511545844758,0.0014748685063462684,NYSE,10
2019-05-29,A0001,-0.006835546880689759,30.595993736978176,156116.187453391,-0.0064794254812119865,0.0013603252566114193,NYSE,10
2019-05-30,A0001,-0.020308877337126115,29.974623453166405,156865.44114954356,-0.012595125968375384,0.0012633052699750765,NYSE,10
2019-05-31,A0001,-0.0014851214421784196,29.930107497154886,159632.01519471026,0.013035618034767271,0.001444700458001513,NYSE,10
2019-06-03,A0001,0.016891775514644634,30.43568015412601,229707.84919165782,0.0007323697485129427,0.0014363332221162472,NYSE,10
2019-06-04,A0001,-0.0006173416531622452,30.416890941024544,210546.15756642303,-0.005377553335624589,0.0012346706663933914,NYSE,10
2019-06-05,A0001,0.0147922784257955,30.866826060671233,220438.0570325039,0.0008232047463791425,0.0011731067394585425,NYSE,10
2019-06-06,A0001,0.000690198149174772,30.888130286889204,247082.05210308576,-0.0011958849734125337,0.0011853768951856421,NYSE,10
2019-06-07,A0001,0.004709253354042287,31.033590318042833,249581.08950937248,0.006884009049315382,0.0013148158610993448,NYSE,10
2019-06-10,A0001,-0.007970947725541154,30.786223191881852,243883.5090192678,0.0011731392708669525,0.0012983859168833763,NYSE,10
2019-06-11,A0001,0.019311817439089784,31.38076111380255,239353.39477034504,0.0003571392148970362,0.0012447532406304601,NYSE,10
2019-06-12,A0001,-0.0031719268193864817,31.281223636012918,201294.76927362997,-0.005485638101368977,0.0012048768770223978,NYSE,10
2019-06-13,A0001,-0.0023860567056882675,31.206584862594074,212923.45394657776,0.0034048810131535757,0.0011940370283160286,NYSE,10
2019-06-14,A0001,-0.004730325195466428,31.058967567954085,253105.14880345576,-0.007675279299841865,0.0012581931726725996,NYSE,10
2019-06-17,A0001,-0.0036824350829840714,30.944594936140586,229113.14961278564,0.00472002214022775,0.0012293849938871141,NYSE,10
2019-06-18,A0001,0.024350262532692332,31.698103946803432,254899.38528234788,0.01294421165573223,0.0012050372470770953,NYSE,10
2019-06-19,A0001,0.006704936847206286,31.91063773194293,375303.0565051654,-0.010758338294401109,0.0012047854452422622,NYSE,10
2019-06-20,A0001,-0.011640261831161295,31.53918955354378,493072.0896128797,-0.020729582681289865,0.0012652811764881707,NYSE,10
2019-06-21,A0001,-0.0034851836508710127,31.429269685750047,434409.5824099373,0.003182046656153501,0.0012654554455748626,NYSE,10
2019-06-24,A0001,0.02192745858458871,32.1184336951282,375796.1727959472,0.021096685527988466,0.001284072085197924,NYSE,10
2019-06-25,A0001,-0.003929387801281559,31.992227913570293,377894.7801363662,-0.005749080538588648,0.0012775161535825718,NYSE,10
2019-06-26,A0001,-0.009839354663958869,31.677445036638467,409849.28273569024,-0.01058630594951342,0.0015148845698752394,NYSE,10
2019-06-27,A0001,0.011834694284393415,32.05233791435776,505140.03678378643,0.003931194863202198,0.0013411212778556957,NYSE,10
2019-06-28,A0001,0.009743036124917389,32.3646250005454,677989.8014011349,-0.006034597573442085,0.0013102271909362579,NYSE,10
2019-07-01,A0001,-0.0035657337952823215,32.24922136340932,632821.4554312276,-0.004500781143540538,0.0013926188851090611,NYSE,10
2019-07-02,A0001,2.9985509602992514e-05,32.2501883727462,576807.1055318342,-0.002969760120619612,0.001323757255720763,NYSE,10
2019-07-03,A0001,0.003927867109365699,32.376862826926356,552296.9167586127,0.004197522716987366,0.0013207606435648779,NYSE,10
2019-07-04,A0001,0.0006969292828222565,32.39942721071636,402399.97375478095,-0.0025968172221115106,0.0014289962170950332,NYSE,10
2019-07-05,A0001,-0.0025104712818503237,32.31808937915546,508205.77257903613,0.0021188208315267867,0.0014942567732616628,NYSE,10
2019-07-08,A0001,0.011698817492787048,32.69617280851778,473543.90720802173,-0.0009699597990844745,0.001568433239997787,NYSE,10
2019-07-09,A0001,0.002689767887699117,32.78411792418879,422329.74239032133,-0.0066785954363276865,0.0015984591490044607,NYSE,10
2019-07-10,A0001,-4.3710745834200145e-05,32.78268490594281,382263.1430645677,-0.0030143469448670507,0.0015038366428101982,NYSE,10
2019-07-11,A0001,-0.01419693135326745,32.31727137875734,504683.4762407395,-0.007639058327537926,0.0017752972483597307,NYSE,10
2019-07-12,A0001,0.007656416118782351,32.56470585625672,516171.6875079366,-0.0004881998451763443,0.0016639540191841586,NYSE,10
2019-07-15,A0001,0.0036032659802569867,32.68204515302565,549405.855876905,-0.008765717831829292,0.001477629403334336,NYSE,10
2019-07-16,A0001,-0.013683143525189402,32.23485203850008,617538.4768950429,-0.009422247936414453,0.0017336836772176402,NYSE,10
2019-07-17,A0001,-0.00012730109822123824,32.23074850643458,551200.6980336338,0.01100137902700585,0.001950874769268249,NYSE,10
2019-07-18,A0001,-0.002581030556116851,32.147559959692956,637369.845596581,0.0009600956898014733,0.0020174003869513914,NYSE,10
2019-07-19,A0001,-0.002276143356368438,32.07438750466724,719638.0647218914,-0.0002537635800206167,0.0016254822226912118,NYSE,10
2019-07-22,A0001,0.01227698898203793,32.46816440666766,760425.5129588306,0.004269169738963317,0.0016867590003318608,NYSE,10
2019-07-23,A0001,0.012117719691794591,32.86160452185476,694794.262455602,-0.0027376268844568744,0.0016572492659892046,NYSE,10
2019-07-24,A0001,0.002629883068696618,32.94802669919699,622701.0159749363,-0.0019449685418643616,0.0018322097389482865,NYSE,10
2019-07-25,A0001,0.016891767617552896,33.50457710965675,758756.4904875043,0.0034383615886727447,0.0017038696647264048,NYSE,10
2019-07-26,A0001,0.0027980809791207082,33.59832562958076,615617.4572732085,0.0028194457262207396,0.0017827789948618724,NYSE,10
2019-07-29,A0001,-0.005596788223715767,33.41028291636056,610638.991713874,-0.008828441141663916,0.0018303294160499871,NYSE,10
2019-07-30,A0001,0.006166716397284478,33.616314655858794,670009.4478818607,0.005959303391811351,0.0021630185538232087,NYSE,10
2019-07-31,A0001,0.0005828882318801405,33.63590921007087,772654.0041604915,-0.0038368054689766153,0.0021569248732120753,NYSE,10
2019-08-01,A0001,-0.006124756459420677,33.429897457868,706049.58019973,-0.00870097955714472,0.0025348689275649133,NYSE,10
2019-08-02,A0001,0.006990990629495598,33.66360555774096,636915.6173362161,-0.007828663720243762,0.0028206738995463186,NYSE,10
2019-08-05,A0001,0.009990087503297456,33.99990792293928,682001.496450129,-0.0036247428108418245,0.0029215352358082703,NYSE,10
2019-08-06,A0001,0.018885256445140535,34.64200490317515,692609.8662162276,0.01292596576150028,0.002849274147576768,NYSE,10
2019-08-07,A0001,0.009967204936361156,34.98728886545152,693260.403695902,-0.00788244703566779,0.0027242258633980382,NYSE,10
2019-08-08,A0001,0.0014587805486928587,35.03832764189993,644272.9867016135,0.0005601784163381017,0.00287205423094546,NYSE,10
2019-08-09,A0001,-0.017826233077798768,34.41372624669915,665771.2229842745,-0.01675453415069715,0.003076696779881575,NYSE,10
2019-08-12,A0001,-0.013742424939249823,33.94079819687399,819086.6508070243,-0.0015027949516340376,0.002728499748955864,NYSE,10
2019-08-13,A0001,0.018360068444909495,34.56395357484346,738782.8032868817,0.007415277793291899,0.0029077058860079883,NYSE,10
2019-08-14,A0001,0.0017118431407959758,34.623121641689345,1065921.8270977328,-0.0009536534425108353,0.0030046989597069733,NYSE,10
2019-08-15,A0001,0.0009971747586991209,34.657646944657806,1291314.3130047522,-0.0050041700487159,0.0033738143639004126,NYSE,10
2019-08-16,A0001,0.014850843738756336,35.1723422437859,1414582.6274915878,0.0015686045733616278,0.003297403733769565,NYSE,10
2019-08-19,A0001,0.01966567619812398,35.86403013748179,1307041.2626329365,0.006006422860452033,0.003225129838877409,NYSE,10
2019-08-20,A0001,-0.006119057902839309,35.644576060441366,1310708.3563820163,0.006089381969059773,0.003242049102157164,NYSE,10
2019-08-21,A0001,0.02611946059168481,36.57559316015938,1560947.5968070705,0.016530716888252257,0.003377144177182409,NYSE,10
2019-08-22,A0001,0.00499700087107062,36.75836143104062,1292546.72655018,0.003471318861834048,0.0031538626297165696,NYSE,10
2019-08-23,A0001,0.005060061711607964,36.944361008299275,1417958.25415965,-0.00435194682015444,0.0030658677185609394,NYSE,10
2019-08-26,A0001,0.0031807778198102627,37.061872812361536,1308594.124328121,-0.001261761599695488,0.002930912684951692,NYSE,10
2019-08-27,A0001,0.004123245499645849,37.21468801264355,1203531.161238699,-0.0004607717169478106,0.002896785341095299,NYSE,10
2019-08-28,A0001,0.005929383109141219,37.435348155157676,1384914.2821961702,0.0010319002313290998,0.002894487513884447,NYSE,10
2019-08-29,A0001,-0.007576407411653061,37.151722705937125,1594577.1658057913,6.676740094701582e-05,0.0027691534718629475,NYSE,10
2019-08-30,A0001,0.0002798048818840682,37.16211793932065,1434392.2229671734,0.0015877052605860794,0.003157389772752387,NYSE,10
2019-09-02,A0001,0.004053077237575812,37.31273887364062,1534618.789338259,-0.013007627733803939,0.0034695375990505596,NYSE,10
2019-09-03,A0001,0.0001872539996857622,37.31972583323393,1383024.5620041413,0.005520351599828252,0.003404221842702698,NYSE,10
2019-09-04,A0001,0.008891791422442787,37.6515650512858,1177543.8852078037,-0.003714210986536225,0.004016882335685615,NYSE,10
2019-09-05,A0001,-0.014533112468844095,37.104370621767465,1090287.3893596001,-0.009625060986713023,0.004084529851148681,NYSE,10
2019-09-06,A0001,0.010013951752231976,37.47593199897078,1313284.6524313805,0.004383482319973865,0.0038697792955555387,NYSE,10
2019-09-09,A0001,0.015243263479104532,38.04718750455609,978916.391254572,0.011268808986801805,0.0034741075041259417,NYSE,10
2019-09-10,A0001,0.0013236191295922122,38.0975474897643,916721.4241709678,0.0052180860019044074,0.0031234531785945554,NYSE,10
2019-09-11,A0001,-0.0036742933596728283,37.95756592400284,888092.5977413284,0.0019036970303637167,0.0031620678847318283,NYSE,10
2019-09-12,A0001,0.0033072777515655493,38.08310213728688,769079.722157903,-0.007108834991899201,0.003216514194433224,NYSE,10
2019-09-13,A0001,0.008970413428382586,38.42472330809366,737679.296174308,0.022446762458210427,0.003564311578294702,NYSE,10
2019-09-16,A0001,0.02397821763980067,39.34607968632425,691883.5434785241,0.009559322835542864,0.003428882085485343,NYSE,10
2019-09-17,A0001,-0.00297041472415162,39.22920551188635,731646.167566605,-0.0081901504662146,0.0035152452762737224,NYSE,10
2019-09-18,A0001,-0.013234605432797107,38.710022455494425,601210.4196747079,-0.006928539066192337,0.004174721668544542,NYSE,10
2019-09-19,A0001,-0.010641762751594,38.298079580414175,653284.2976009803,0.00029212365558343913,0.00455077421971108,NYSE,10
2019-09-20,A0001,0.0007936926423047306,38.32847648439155,504765.7053999481,-0.012148265657110366,0.0046081442714661575,NYSE,10
2019-09-23,A0001,-0.00898364740197787,37.984146966200775,490423.09516101214,0.00032525835048732507,0.004081853215674008,NYSE,10
2019-09-24,A0001,-0.010026536701987823,37.60329752255046,458003.41057733004,-0.0033176681200936613,0.00461471919870278,NYSE,10
2019-09-25,A0001,-0.0053721789665126165,37.4012858785283,515068.8304801196,0.009662907557959531,0.005095601825361914,NYSE,10
2019-09-26,A0001,0.005864640522599052,37.620630975288826,539337.1561088508,0.008898253789278948,0.004111898302662232,NYSE,10
2019-09-27,A0001,-0.005607230390972091,37.40968342995664,455730.0934984348,-0.020700559768575585,0.0035439975630957134,NYSE,10
2019-09-30,A0001,-0.006934329380251371,37.15027236304238,432059.5518667442,-0.0016154076617293177,0.0037140722094251245,NYSE,10
2019-10-01,A0001,-0.0006584841073164474,37.12580949910885,496992.4568586499,-0.012686377927367655,0.004609708592145788,NYSE,10
2019-10-02,A0001,0.010184259259318804,37.50390836825986,558831.1405059608,0.007803129994369234,0.003974031180530833,NYSE,10
2019-10-03,A0001,0.0009214619471174012,37.538466792689384,559978.3175739895,0.0024525573524214134,0.0044664914670237725,NYSE,10
2019-10-04,A0001,-0.001347706590513361,37.487875953595115,571125.5028504271,0.004741728312798237,0.0043154417603196975,NYSE,10
2019-10-07,A0001,0.0024856382645714143,37.58105725252288,571450.9320701073,-0.007862273468676793,0.004287160842893347,NYSE,10
2019-10-08,A0001,0.0060047091612055225,37.80672057129489,600214.2994193699,0.013995342120921364,0.004237007473148332,NYSE,10
2019-10-09,A0001,0.013631796752864916,38.32209410201514,470857.6373679129,0.017843331127599962,0.004262193094239214,NYSE,10
2019-10-10,A0001,0.002311764407622415,38.41068575518574,528660.104795912,-0.006682109647289342,0.0048281676339731435,NYSE,10
2019-10-11,A0001,0.0007209864378859092,38.438379338685124,620501.0071334091,0.00235070414082956,0.003870165861124221,NYSE,10
2019-10-14,A0001,0.009886642278757811,38.818405844981896,569023.2343826278,-0.004868167329628442,0.0032271114591054164,NYSE,10
2019-10-15,A0001,0.012803209969709281,39.31540604570459,557775.3819893672,-0.0005072014375980063,0.003548339350410816,NYSE,10
2019-10-16,A0001,0.0077600804467185215,39.620496759414664,758427.8296566171,-0.009923951783285097,0.00334434167334827,NYSE,10
2019-10-17,A0001,0.025292572725974967,40.622601055141416,987039.9869827324,0.0141446545332653,0.0035575772026845308,NYSE,10
2019-10-18,A0001,-0.002556916781302484,40.51873244480337,819983.7310930064,-0.006039719676996849,0.0031048812976439137,NYSE,10
2019-10-21,A0001,0.006381775357626096,40.77731389304186,929883.4756272718,-0.0029240141288460913,0.002894251275914012,NYSE,10
2019-10-22,A0001,0.004494880412774106,40.96060304254523,919138.467230343,0.0039949963968861826,0.0027491406395792504,NYSE,10
2019-10-23,A0001,-0.007954801289666334,40.634769584636885,940171.0117313274,-0.004559299082440611,0.002448210409530737,NYSE,10
2019-10-24,A0001,0.014092796729742122,41.207427132553086,1238957.1590387092,-0.00221254798059132,0.0021770102475206325,NYSE,10
2019-10-25,A0001,0.002233413226712602,41.29946034534972,1404634.6825956549,-0.0044805687152015584,0.0022291259604803977,NYSE,10
2019-10-28,A0001,-0.0014437786327306406,41.239833066959804,1245020.9154127517,-0.001298597915831924,0.0022040495563167605,NYSE,10
2019-10-29,A0001,-0.007825120301787447,40.917126411985215,1044744.4851009642,-0.009251109684671457,0.0021997650549606096,NYSE,10
2019-10-30,A0001,-0.006015894898568106,40.67097327993929,1289866.8404320746,-0.004220338712898647,0.0022349075174332702,NYSE,10
2019-10-31,A0001,-0.006142519941232411,40.42115101553793,1544199.308940547,-0.0017855338581797945,0.0019524981784297744,NYSE,10
2019-11-01,A0001,-0.012521890906342837,39.915001772212555,1385214.459271517,-0.0026153223702028742,0.0021157723687805904,NYSE,10
2019-11-04,A0001,0.007365902113110903,40.209011768111324,1378338.2173540976,0.000406538836107052,0.0019227348076314983,NYSE,10
